cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
scalar_common_basis_seed42	target_gain	eta_functional	core	48	6	0.09015376682565539	0.08499651897014855	0.14764076311729027	0.11724337340559866	-0.11363976050157464	0.33230926537302674	0.2720347007967262	0.13262985797292984	4	2	6	0.46926536731634183	0.5631184407796102
scalar_common_basis_seed42	target_gain	functional_cov_participation	core	48	6	-0.08520756873334932	-0.07711508636197947	0.10412518971863596	0.18123858497615616	-0.15414419226118994	0.42960591283190097	0.2387558439999053	0.25203394871552204	5	1	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	target_gain	functional_cov_erank	core	48	6	-0.11423695325189527	-0.08172552568895902	0.10246718193028224	0.18123858497615616	-0.15414419226118994	0.42960591283190097	0.224958558389889	0.25203394871552204	5	1	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	target_gain	functional_cov_top1	core	48	6	0.1932731609961984	0.09780717715092342	-0.12493814081025782	-0.18123858497615616	-0.4296059128319012	0.15414419226118994	-0.22870363298730234	-0.25203394871552204	1	5	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	target_gain	functional_offdiag_fraction	core	48	6	-0.02071928960790678	-0.06152741054219145	0.16677514791542614	0.18123858497615616	-0.15414419226118994	0.42960591283190097	0.27608141219622984	0.25203394871552204	5	1	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	off_gain	functional_participation	core	48	6	0.15605559683607897	-0.014639860225265663	0.35598973546119067	0.439885919382572	0.329914439536929	0.549857399228215	0.47969863468906876	0.4948716593053935	6	0	6	0.0034982508745627187	0.004664334499416958
scalar_common_basis_seed42	off_gain	functional_erank	core	48	6	0.16199744086579734	-0.014639860225265663	0.3898366257973001	0.439885919382572	0.329914439536929	0.549857399228215	0.5068286977045955	0.4948716593053935	6	0	6	0.0034982508745627187	0.004664334499416958
scalar_common_basis_seed42	off_gain	functional_top1	core	48	6	-0.03112321906110775	0.014639860225265663	-0.4045369872254136	-0.439885919382572	-0.549857399228215	-0.329914439536929	-0.5043864741920987	-0.4948716593053935	0	6	6	0.0034982508745627187	0.004664334499416958
scalar_common_basis_seed42	off_gain	functional_erank_iqr	core	48	6	0.05976286278226473	-0.02379662673320336	0.2565765807513676	0.1649572197684645	-0.219942959691286	0.4948716593053935	0.27610321508488467	0.329914439536929	4	2	6	0.3238380809595202	0.35327790650129476
scalar_common_basis_seed42	off_gain	functional_attn_mlp_gap	core	48	6	-0.00713544004218209	-0.18373847046766006	0.23764984661316244	0.08247860988423225	-0.2749286996141075	0.439885919382572	0.2515843877946018	0.08247860988423227	3	3	6	0.6586706646676662	0.6586706646676662
