base_model,task,module,layer,module_type,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Llama-3.1-8B-Instruct,metamath,layers.5.self_attn.v_proj,5,v_proj,0.06542238634435756,0.06481417123526967,0.06481417123526967,0.07108827813795209,0.07294941932280945,0.07737947246874265,0.08059148367353498,0.0,0.0,0.0,0.0,0.04167312455473397,0.04155728124606119,0.04155728124606119,0.04307941385501689,0.04366834795069308,0.04558236884515556,0.04641116002242334,0.0,0.0,0.0,0.0,0.05400914697024715,0.053513269927786725,0.053513269927786725,0.05868503807273145,0.06023153738427726,0.06387699125433152,0.06652564244287026,0.0,0.0,0.0,0.0,0.05047682555901237,0.050335225269833625,0.050335225269833625,0.05217818955390676,0.052897361563912663,0.05520633721382211,0.056213455385755985,0.0,0.0,0.0,0.0,0.03596978758613997,0.03590193769399544,0.03590193769399544,0.03739264291007009,0.03801724318652358,0.03953075898767818,0.04074419319046049,0.0,0.0,0.0,0.0,0.06873051551022662,0.06813752281400215,0.06813752281400215,0.07422792538410833,0.07619724314812805,0.08011815885327114,0.08328238188896635,0.0,0.0,0.0,0.0,-0.02374926178962358,1.0,0.5890757250066354,0.8255030593564018,0.7134493871888652,0.5108688096012362,1.035392931705948
Llama-3.1-8B-Instruct,metamath,layers.6.mlp.down_proj,6,down_proj,0.04562121163627853,0.04592719335562663,0.04592719335562663,0.04950162367991424,0.05027129335289057,0.05145251210287409,0.05491945311186777,0.0,0.0,0.0,0.0,0.02937426783994537,0.029382322623899823,0.029382322623899823,0.03153422798691996,0.03206226814527092,0.03272149680235668,0.03322300632824494,0.0,0.0,0.0,0.0,0.03601654321062659,0.03626133836092543,0.03626133836092543,0.039081054819047084,0.03969171201063347,0.040613193782595446,0.043358262432897865,0.0,0.0,0.0,0.0,0.03720727598162915,0.0372155288823281,0.0372155288823281,0.039941751003414475,0.04061598709684088,0.04145201031281269,0.04208599856622613,0.0,0.0,0.0,0.0,0.02383278195897065,0.023888767965359867,0.023888767965359867,0.025685833227566242,0.026103306441338014,0.026926961541073966,0.02707778099218425,0.0,0.0,0.0,0.0,0.04875110295012908,0.0490988608852564,0.0490988608852564,0.05269122157592239,0.05346091512933433,0.05460790250734771,0.058039617500192923,0.0,0.0,0.0,0.0,-0.016246943796333166,1.0,0.6359552811908067,0.7893335451025885,0.8056362773878483,0.5233361878859526,1.0613262652397757
Llama-3.1-8B-Instruct,metamath,layers.6.mlp.gate_proj,6,gate_proj,0.03040937816158884,0.02971037575244729,0.02971037575244729,0.03545847053982909,0.037210581188853585,0.041357496154794365,0.04389686504580089,0.0,0.0,0.0,0.0,0.01967191395066301,0.019532312098457447,0.019532312098457447,0.021519916433733993,0.022129925798392052,0.023439387206121123,0.025014472538964494,0.0,0.0,0.0,0.0,0.0270214752815216,0.026405960656735564,0.026405960656735564,0.03151297711438185,0.03306693241026799,0.03675873327193215,0.03900782086620986,0.0,0.0,0.0,0.0,0.022139580999337483,0.02198385040081603,0.02198385040081603,0.024220150348900397,0.024905940661200738,0.026378781352924784,0.02816636792726189,0.0,0.0,0.0,0.0,0.01776233667008083,0.017617137412519815,0.017617137412519815,0.019621165122431006,0.020315277185097364,0.021703155248236804,0.022897621947732982,0.0,0.0,0.0,0.0,0.03157090288161929,0.030862755374095753,0.030862755374095753,0.036432820503622246,0.03831276787888465,0.04231861932558718,0.04487499358652544,0.0,0.0,0.0,0.0,-0.010737464210925831,1.0,0.5667506349608622,0.8888046107614979,0.6378234614153938,0.5247695645550068,1.0232393945512437
Llama-3.1-8B-Instruct,metamath,layers.6.mlp.up_proj,6,up_proj,0.035488622999255204,0.03546680005522058,0.03546680005522058,0.03733244978551696,0.03799414863453539,0.03854525200168466,0.03911972533879398,0.0,0.0,0.0,0.0,0.030793819776346723,0.030779318588551874,0.030779318588551874,0.03203501492828601,0.032313915155803334,0.032987907167880394,0.0332004267907849,0.0,0.0,0.0,0.0,0.033574666622132855,0.03355409343699835,0.03355409343699835,0.03531752663141825,0.03594438714603872,0.03647035304592822,0.03700378832920072,0.0,0.0,0.0,0.0,0.032547601165156675,0.032531917837572887,0.032531917837572887,0.03385754241458694,0.03415324511162279,0.03486796867776448,0.035096715767229725,0.0,0.0,0.0,0.0,0.027963340296465976,0.027927753232217654,0.027927753232217654,0.02918248936977667,0.029544451068407567,0.03008831171667607,0.030356501853379094,0.0,0.0,0.0,0.0,0.03775935414733681,0.037732865220875475,0.037732865220875475,0.039534945533585525,0.040208742744652096,0.04074887128269317,0.04130721712636408,0.0,0.0,0.0,0.0,-0.004694803222908485,1.0,0.8558228434059433,0.9461697914008771,0.9045982803858836,0.7805970944323058,1.0571696685473013
Llama-3.1-8B-Instruct,metamath,layers.6.self_attn.k_proj,6,k_proj,0.007143855065020195,0.0072518988671416585,0.0072518988671416585,0.007887145663377063,0.008135709231859673,0.008392216014136068,0.00848507971090425,0.0,0.0,0.0,0.0,0.004766629126824318,0.004792840719536151,0.004792840719536151,0.005117878856516966,0.005223096548106983,0.005390327163964683,0.005441188467926635,0.0,0.0,0.0,0.0,0.0062239997223546934,0.006318675744056685,0.006318675744056685,0.00687062036403774,0.00708734518535648,0.007311787824529735,0.007391661809988743,0.0,0.0,0.0,0.0,0.005470459097107673,0.005500229875905758,0.005500229875905758,0.005874114666518356,0.005995166195121127,0.006185312377287969,0.006244104065073026,0.0,0.0,0.0,0.0,0.004250799979002826,0.004287581947937139,0.004287581947937139,0.004616433949025313,0.0047172929335512715,0.00490181841605133,0.0049522764155501085,0.0,0.0,0.0,0.0,0.007463298246297284,0.007563931084808276,0.007563931084808276,0.008192094837941116,0.008429093259026795,0.008678376048704233,0.008785885261732471,0.0,0.0,0.0,0.0,-0.002377225938195876,1.0,0.6423008124296461,0.8712582960464278,0.7370296911887476,0.584091068174911,1.0340982684533084
Llama-3.1-8B-Instruct,metamath,layers.6.self_attn.o_proj,6,o_proj,0.0592169645649836,0.05849033434237348,0.05849033434237348,0.06583620322891201,0.06949669953127757,0.07786569251774128,0.08246060491400628,0.0,0.0,0.0,0.0,0.04569478807279877,0.04555978604067436,0.04555978604067436,0.04912545551291278,0.050207804461527575,0.05421980980585465,0.05942583919660979,0.0,0.0,0.0,0.0,0.05490567095780874,0.05422235178008389,0.05422235178008389,0.06105354226380115,0.064446290575077,0.0721786798919259,0.07645851567850825,0.0,0.0,0.0,0.0,0.049280145901019125,0.049143482558197435,0.049143482558197435,0.05299909930671522,0.05414377987147396,0.058456822027145416,0.06410011878312066,0.0,0.0,0.0,0.0,0.04128381248692094,0.04100028957703317,0.04100028957703317,0.0448034716371115,0.04593779162900405,0.05074237380862124,0.0556121486494467,0.0,0.0,0.0,0.0,0.06237671340403892,0.06158305909558424,0.06158305909558424,0.06885964346102005,0.07200189225221428,0.08019104015476346,0.08517502310991956,0.0,0.0,0.0,0.0,-0.013522176492184842,1.0,0.6963247619418649,0.9269638213964434,0.7507391270401447,0.6516653505272538,1.0298635710006991
Llama-3.1-8B-Instruct,metamath,layers.6.self_attn.q_proj,6,q_proj,0.010724124946720266,0.010694571827480199,0.010694571827480199,0.011547941631551574,0.011816979815518094,0.012044762143150681,0.012510165624686306,0.0,0.0,0.0,0.0,0.00827524325341632,0.008268786531005528,0.008268786531005528,0.00869767967204406,0.008852084038214648,0.009004915993682463,0.009136227842223836,0.0,0.0,0.0,0.0,0.00972213361538942,0.00969387533708635,0.00969387533708635,0.010470300794534385,0.01070815517335754,0.010918105381364522,0.011340897580891872,0.0,0.0,0.0,0.0,0.00912693347174092,0.009117736768461043,0.009117736768461043,0.009593483996134272,0.009762958329998227,0.009932267768881847,0.010075590360022665,0.0,0.0,0.0,0.0,0.007445397869353873,0.007449307649423942,0.007449307649423942,0.007880723543562725,0.00801498565957094,0.008160367260769316,0.008271201731140375,0.0,0.0,0.0,0.0,0.011315586894824228,0.011288350197603221,0.011288350197603221,0.0121509141367129,0.012363158552888005,0.012584607691238939,0.013010872202045344,0.0,0.0,0.0,0.0,-0.0024488816933039463,1.0,0.7476209066364301,0.9064608542372222,0.8246130268774037,0.6775033963962296,1.0448199426167368
Llama-3.1-8B-Instruct,metamath,layers.6.self_attn.v_proj,6,v_proj,0.07285449900352055,0.07182741328646752,0.07182741328646752,0.0816840601238243,0.08426699183185586,0.09121350075619558,0.09518777247068691,0.0,0.0,0.0,0.0,0.039035401515257,0.03893812013790997,0.03893812013790997,0.04111793683257256,0.042246827598804285,0.0440311141460655,0.04619454451501267,0.0,0.0,0.0,0.0,0.05919105913893339,0.05834940002272282,0.05834940002272282,0.06636726172393143,0.06847855100881281,0.07411623624572453,0.07739754386406077,0.0,0.0,0.0,0.0,0.048056031281462214,0.04793778658040557,0.04793778658040557,0.05061721969516521,0.052013163283189064,0.05420231574483213,0.05686462784804811,0.0,0.0,0.0,0.0,0.03413216778058479,0.034071100969732586,0.034071100969732586,0.0361615025204418,0.03725186101817252,0.03926758669781218,0.04130992188194353,0.0,0.0,0.0,0.0,0.07531360774045404,0.0743247924403111,0.0743247924403111,0.08400867297264988,0.08650006329654013,0.09351764827922002,0.09703553498292417,0.0,0.0,0.0,0.0,-0.03381909748826354,1.0,0.48272584410235714,0.8125577423437534,0.5942356701088517,0.4305019144344701,1.0252610359642176
Llama-3.1-8B-Instruct,metamath,layers.7.mlp.down_proj,7,down_proj,0.04573228410362902,0.04539567817709691,0.04539567817709691,0.04989987120072319,0.05073665946979647,0.05258463008302273,0.05330731200726267,0.0,0.0,0.0,0.0,0.03111502257780691,0.031034473142835854,0.031034473142835854,0.033308470125994485,0.03368947432351144,0.03444270840327065,0.03513183143783133,0.0,0.0,0.0,0.0,0.03782746261640484,0.03754567455155655,0.03754567455155655,0.04127629479447476,0.04196753564089598,0.04350969989334969,0.044086960874600414,0.0,0.0,0.0,0.0,0.03761665026647981,0.037519985849121425,0.037519985849121425,0.04026565427059091,0.040727965859612,0.041640603754281004,0.04247481771293659,0.0,0.0,0.0,0.0,0.02648990972200703,0.02640130303991732,0.02640130303991732,0.028371483853118575,0.028882616603448444,0.029528470108731518,0.029825026307982755,0.0,0.0,0.0,0.0,0.04856309630217366,0.048216170389932485,0.048216170389932485,0.052509585671628375,0.053561996611710606,0.05479102703263518,0.055759335608309125,0.0,0.0,0.0,0.0,-0.014617261525822121,1.0,0.654995734473954,0.8274223822560857,0.791877848879742,0.561541843350629,1.0419589706370265
Llama-3.1-8B-Instruct,metamath,layers.7.mlp.gate_proj,7,gate_proj,0.02835929611706376,0.02846625226006789,0.02846625226006789,0.031464423913658376,0.03250332121025633,0.033956108257085914,0.03672292808528039,0.0,0.0,0.0,0.0,0.02141166277704722,0.021428519307043765,0.021428519307043765,0.023088134627595742,0.02367639562613016,0.02501130884359517,0.025542671693450526,0.0,0.0,0.0,0.0,0.026322466933649334,0.02642203911167032,0.02642203911167032,0.02920786054701424,0.030174206853980506,0.03151912690146865,0.03409586978806762,0.0,0.0,0.0,0.0,0.02306969384743379,0.023088761637375867,0.023088761637375867,0.02487472905330035,0.025508506849656606,0.026945929593868028,0.027528877826026494,0.0,0.0,0.0,0.0,0.01945040486935981,0.01946102617184691,0.01946102617184691,0.021088988483002797,0.02164881874160435,0.022943401874876063,0.02349286953675359,0.0,0.0,0.0,0.0,0.02974549490834428,0.02977577906977592,0.02977577906977592,0.032860564169456694,0.033874008717916904,0.03539099991654184,0.03809520987231417,0.0,0.0,0.0,0.0,-0.006947633340016537,1.0,0.7365776034824557,0.9282314293155572,0.7935517636431433,0.6756781931889461,1.0422572471672014
Llama-3.1-8B-Instruct,metamath,layers.7.mlp.up_proj,7,up_proj,0.0372673369768537,0.037274906059820374,0.037274906059820374,0.039373213446229426,0.04009028792982169,0.04164498601713259,0.04460035119151409,0.0,0.0,0.0,0.0,0.03117666084368024,0.031091120177132812,0.031091120177132812,0.032637023409254375,0.03309355924019645,0.034101187148198646,0.035099168561704724,0.0,0.0,0.0,0.0,0.035521625194970305,0.035527464936266344,0.035527464936266344,0.0375255935120882,0.038212862224599846,0.03969082137672281,0.04251673593192671,0.0,0.0,0.0,0.0,0.032705597383174134,0.03261615029736219,0.03261615029736219,0.03423553363985843,0.034717882865724886,0.035774876564178666,0.03680180342507093,0.0,0.0,0.0,0.0,0.028603629817886854,0.028574225591630153,0.028574225591630153,0.03004369627642945,0.03056413652732471,0.0316214748382793,0.03264287116043826,0.0,0.0,0.0,0.0,0.03927358785742401,0.0393059485708604,0.0393059485708604,0.04130237630790737,0.04191865353227979,0.043539767068864726,0.046427307228001514,0.0,0.0,0.0,0.0,-0.00609067613317346,1.0,0.8188545707319855,0.9530756322116222,0.8590440287207929,0.7593104923908569,1.0454984196885702
Llama-3.1-8B-Instruct,metamath,layers.7.self_attn.k_proj,7,k_proj,0.008696833161475976,0.00865990766300781,0.00865990766300781,0.009430376727578564,0.009585327977391023,0.009771663607962168,0.010360805291318819,0.0,0.0,0.0,0.0,0.004940962167342626,0.0049316430609990525,0.0049316430609990525,0.005204455645043032,0.005255592471794363,0.005388031384719468,0.0057503899767279215,0.0,0.0,0.0,0.0,0.007241090448105976,0.007208976782318048,0.007208976782318048,0.007852261464859615,0.007982400252812405,0.008134769445213108,0.00862597827225481,0.0,0.0,0.0,0.0,0.005934214214924597,0.00592210373931059,0.00592210373931059,0.006251046199459086,0.0063110046556128325,0.006471535100553629,0.006907268232034165,0.0,0.0,0.0,0.0,0.004412950792925822,0.004398762214826548,0.004398762214826548,0.0046682027878435835,0.00472971234778535,0.00485614736892144,0.005194596512855164,0.0,0.0,0.0,0.0,0.008975862036911014,0.008937926047488718,0.008937926047488718,0.009700345735436582,0.00982171352843679,0.010056386979526391,0.010593595819794452,0.0,0.0,0.0,0.0,-0.00375587099413335,1.0,0.5513934577454325,0.8324856208296729,0.662275673845391,0.4969621922887873,1.0291376558779841
Llama-3.1-8B-Instruct,metamath,layers.7.self_attn.o_proj,7,o_proj,0.05914766883699531,0.058735464165262125,0.058735464165262125,0.06525245327409847,0.06855085402080911,0.07302647122443841,0.07803517988330419,0.0,0.0,0.0,0.0,0.04774436764134644,0.047569909896030785,0.047569909896030785,0.051180129627802606,0.05226206702304923,0.054857010418734954,0.05769502812738939,0.0,0.0,0.0,0.0,0.05451908870389293,0.05414768786378506,0.05414768786378506,0.06014826042194111,0.06319223698676041,0.0672930756598726,0.07191422645527512,0.0,0.0,0.0,0.0,0.051799472311893704,0.05161483809232145,0.05161483809232145,0.05552615936074337,0.05671512230960218,0.05951271506705512,0.06260065509248654,0.0,0.0,0.0,0.0,0.04250441832022264,0.042379861443190454,0.042379861443190454,0.045950087643154405,0.04678435270612375,0.049889509663194914,0.05180010467887096,0.0,0.0,0.0,0.0,0.06302622274812109,0.06257897047808217,0.06257897047808217,0.06884615103223757,0.0719282860723259,0.07634233286297655,0.08203995350907248,0.0,0.0,0.0,0.0,-0.011403301195648877,1.0,0.7511934987264862,0.9214888044234688,0.8149471564105799,0.6831702097430572,1.0454062969624702
Llama-3.1-8B-Instruct,metamath,layers.7.self_attn.q_proj,7,q_proj,0.010780569055893165,0.010788207912152476,0.010788207912152476,0.01170535109780179,0.01202224044766826,0.012407990816559564,0.01292063949841735,0.0,0.0,0.0,0.0,0.00801321106861214,0.00799973781530523,0.00799973781530523,0.008409243706007319,0.008591752650784271,0.008837436641068517,0.00909498901281885,0.0,0.0,0.0,0.0,0.009728057751307403,0.009733485215348605,0.009733485215348605,0.010562527788331224,0.010848424613292659,0.011198389160441257,0.011658340923504608,0.0,0.0,0.0,0.0,0.008878992505375032,0.008864169712532618,0.008864169712532618,0.00931647099369658,0.009519973262985272,0.009793387183602939,0.01007945634591325,0.0,0.0,0.0,0.0,0.007259763982624302,0.007247167187287029,0.007247167187287029,0.007659233895250613,0.00785304407820285,0.008098289117543636,0.008342305861604098,0.0,0.0,0.0,0.0,0.011302437862798205,0.011303910118319728,0.011303910118319728,0.012160970207359907,0.012520554895941016,0.012907251552758285,0.013352570737693189,0.0,0.0,0.0,0.0,-0.0027673579872810267,1.0,0.71223752271594,0.9025143011466461,0.7892806602123524,0.6526672397867793,1.0402370330200772
Llama-3.1-8B-Instruct,metamath,layers.7.self_attn.v_proj,7,v_proj,0.07787044746446997,0.07746803380242863,0.07746803380242863,0.08810655061093227,0.09088822333942252,0.09806251680331508,0.10392662301608749,0.0078125,0.0,0.0,0.0,0.03734877718714287,0.03723791031382938,0.03723791031382938,0.03942454276293277,0.04004482206903595,0.04246318419183651,0.04375954735295957,0.0,0.0,0.0,0.0,0.061091085077419616,0.060779669632453334,0.060779669632453334,0.06912358634578587,0.07130500579730509,0.07694468096837483,0.08151232348987457,0.0,0.0,0.0,0.0,0.04760258561694154,0.047461127818108434,0.047461127818108434,0.05025739648532035,0.051043328109426425,0.05412031866350834,0.05577298756209574,0.0,0.0,0.0,0.0,0.03214278345873938,0.03195756732603605,0.03195756732603605,0.03433041764239465,0.03525941537210819,0.03712922806118213,0.03842125484933615,0.0,0.0,0.0,0.0,0.08020223742926649,0.07977056268319135,0.07977056268319135,0.09025445481909906,0.09276966992714425,0.10004003808737708,0.105612944654187,0.01171875,0.0,0.0,0.0,-0.04052167027732709,1.0,0.4330215619185598,0.7846492571948107,0.5518960804571024,0.37862813714696486,1.0201659242341121
Llama-3.1-8B-Instruct,metamath,layers.8.mlp.down_proj,8,down_proj,0.042290726659269945,0.0422394930547464,0.0422394930547464,0.045898648200549425,0.0473254163472406,0.049450982364144885,0.057686621536438644,0.0,0.0,0.0,0.0,0.029269373756161742,0.02943418895890513,0.02943418895890513,0.031002106092121413,0.03146449204604712,0.032099712048604026,0.03255505062946008,0.0,0.0,0.0,0.0,0.034849985395190325,0.034807622811998416,0.034807622811998416,0.037828008704912736,0.03900064353477467,0.04075234426387951,0.04755086198663088,0.0,0.0,0.0,0.0,0.035517555715611146,0.03571404370421691,0.03571404370421691,0.03762307330307227,0.038180829499239684,0.03895366531449724,0.039503695496617336,0.0,0.0,0.0,0.0,0.024546036592814017,0.024574518027079176,0.024574518027079176,0.02605499539842705,0.02652782977041024,0.02713941137466963,0.027410157671343298,0.0,0.0,0.0,0.0,0.04520340439412529,0.045224430031978013,0.045224430031978013,0.04857653337039193,0.04993256920554158,0.05185057339773174,0.060245692180936276,0.0,0.0,0.0,0.0,-0.0130213529031082,1.0,0.6491218275954486,0.8240957472551154,0.7877227802605016,0.5488144032169406,1.0485246383159157
Llama-3.1-8B-Instruct,metamath,layers.8.mlp.gate_proj,8,gate_proj,0.0345264129570617,0.03379529443610663,0.03379529443610663,0.04065046303161324,0.0423577524805561,0.04514866109176396,0.05124316860932477,0.0,0.0,0.0,0.0,0.020862536599164424,0.0208153764879348,0.0208153764879348,0.0226009529723456,0.02300471974043054,0.023778194570290186,0.025723083484539073,0.0,0.0,0.0,0.0,0.02977382232155503,0.029148509533071538,0.029148509533071538,0.03505822899579292,0.036527185375636435,0.03893512880280864,0.04420446821701768,0.0,0.0,0.0,0.0,0.024193777350879277,0.0241387980339494,0.0241387980339494,0.026209961032873968,0.026677924605095688,0.0275728428889195,0.02982663688973135,0.0,0.0,0.0,0.0,0.018876604061720585,0.01883637860193431,0.01883637860193431,0.020571868469629287,0.021043393210911948,0.021873018497808,0.023808671075985194,0.0,0.0,0.0,0.0,0.03566029777150193,0.03492765991980133,0.03492765991980133,0.04161483864734265,0.04330699851236967,0.046104169995773464,0.0521644509649025,0.0,0.0,0.0,0.0,-0.013663876357897276,1.0,0.5266644457509243,0.8623761560431126,0.6107123051307795,0.4844666036352978,1.0211636155071675
Llama-3.1-8B-Instruct,metamath,layers.8.mlp.up_proj,8,up_proj,0.03897913329602553,0.03889367423478794,0.03889367423478794,0.042202946424521603,0.0433941064774945,0.045050046642940295,0.046540603975250755,0.0,0.0,0.0,0.0,0.030380192772693087,0.030432407159937058,0.030432407159937058,0.03194445604815386,0.03245677214406449,0.032935368976877495,0.0333102502879648,0.0,0.0,0.0,0.0,0.036732279519624586,0.03665163923469508,0.03665163923469508,0.039769728307611926,0.04088572155158733,0.04243915133407372,0.04385246734880565,0.0,0.0,0.0,0.0,0.03223902465178996,0.03229713201770941,0.03229713201770941,0.03390274248032321,0.03443881818471397,0.03495023146867875,0.035347052797687795,0.0,0.0,0.0,0.0,0.027758615339074554,0.027816390257542865,0.027816390257542865,0.029358608692839735,0.030039189058634532,0.03068624167453545,0.031001993703148944,0.0,0.0,0.0,0.0,0.0408903788525838,0.04082932160578939,0.04082932160578939,0.0439297123648791,0.04511114586708502,0.046637309681122716,0.048096234996724226,0.0,0.0,0.0,0.0,-0.008598940523332444,1.0,0.7310840150270684,0.9420445592529543,0.775808996285595,0.6811589323702562,1.0352333272984782
