base	task	seed	module	fro_matching_gain	energy_matching_gain	old_fro_scalar_energy_over_hns
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.mlp.up_proj	0.9427812607760805	0.8045758795560342	1.373054785019172
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.self_attn.k_proj	0.933993938020497	0.8057546604103791	1.3436385722676962
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.self_attn.o_proj	0.9506492254306573	0.8481348076444752	1.2563505179098111
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.self_attn.q_proj	0.9377813753768455	0.7622677333122224	1.5135198929105522
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.self_attn.v_proj	0.8905898499228087	0.7781960213347994	1.3097170166814271
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.mlp.down_proj	0.8370099090435987	0.6898549196828495	1.472128319460976
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.mlp.gate_proj	0.8081435609632432	0.3997226723071983	4.087516036663935
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.mlp.up_proj	0.9162326293173845	0.7339561378911964	1.55837256750024
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.self_attn.k_proj	0.8690051185889412	0.6529051072238453	1.7715137903401132
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.self_attn.o_proj	0.928552483825388	0.8116745881049493	1.3087268528973484
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.self_attn.q_proj	0.9264448929189278	0.759319124967025	1.4886428162723206
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.11.self_attn.v_proj	0.9010098329122485	0.7826772267763514	1.3252373459773943
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.mlp.down_proj	0.8830073137571223	0.7581073096712593	1.356648169775854
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.mlp.gate_proj	0.8725184178522634	0.5294325164563092	2.715988859246623
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.mlp.up_proj	0.9391902811270046	0.788700697475074	1.41802121965887
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.self_attn.k_proj	0.8962791355155451	0.7123123555345886	1.5832358604381056
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.self_attn.o_proj	0.9420987226761991	0.8099680474994825	1.3528730844766699
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.self_attn.q_proj	0.9172708758087308	0.7346927960733616	1.5587757687868768
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.12.self_attn.v_proj	0.9160265556033469	0.7507630526757693	1.4887108206344404
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.mlp.down_proj	0.9132934406797892	0.8076186811945182	1.2788157156732127
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.mlp.gate_proj	0.7805461489750047	0.3797462107782099	4.224840061664888
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.mlp.up_proj	0.9153333177150799	0.6941389833657513	1.7388642180545184
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.self_attn.k_proj	0.90465081749954	0.6357471019273682	2.024851516921755
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.self_attn.o_proj	0.9553025000001956	0.8306335682731898	1.322704625118081
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.self_attn.q_proj	0.9344189910580907	0.7600075286069251	1.5116370366556888
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.13.self_attn.v_proj	0.9254376342937258	0.8177705350033435	1.280652779831956
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.mlp.down_proj	0.932097868594995	0.8504629645122183	1.2011914102263879
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.mlp.gate_proj	0.8342871205377318	0.43553908107564826	3.669245897157552
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.mlp.up_proj	0.9704993131109654	0.8680173315537734	1.2500680955913763
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.self_attn.k_proj	0.9136516490615955	0.7904900890599301	1.3358830097201875
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.self_attn.o_proj	0.964416167133746	0.8773904603363082	1.2082120088730848
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.self_attn.q_proj	0.904420554428305	0.6744665508354012	1.7981255619530512
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.14.self_attn.v_proj	0.9505201531405917	0.8621684527023716	1.2154536530168911
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.mlp.down_proj	0.9166084604683583	0.8064079647930691	1.2919868872523348
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.mlp.gate_proj	0.7800908746232884	0.35592759000166635	4.803602777735298
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.mlp.up_proj	0.9234378353354791	0.7265644981084352	1.6153512895200421
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.self_attn.k_proj	0.9129046572528521	0.7003255523537963	1.699225044377048
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.self_attn.o_proj	0.9717928406253694	0.909343394161702	1.1420669345935415
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.self_attn.q_proj	0.9244739032107188	0.7311018453525319	1.5989450980829165
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.15.self_attn.v_proj	0.9410679211595947	0.8670401050164245	1.1780495740942805
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.mlp.down_proj	0.9352776836477856	0.8617601176146931	1.1778998373523566
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.mlp.gate_proj	0.7730503936500195	0.36039467745442205	4.601070358964575
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.mlp.up_proj	0.9360241166107242	0.700453506093184	1.7857285822451228
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.self_attn.k_proj	0.8660556358211223	0.6143604805537153	1.9872158458695572
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.self_attn.o_proj	0.9617356068400514	0.8703559111171889	1.2210055119269922
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.self_attn.q_proj	0.8937723617318915	0.6092822631605878	2.151873664201684
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.16.self_attn.v_proj	0.931323422038707	0.8278030186762751	1.265747385409993
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.mlp.down_proj	0.9300864087659824	0.8692567896337907	1.1448548099513371
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.mlp.gate_proj	0.8050930769866225	0.40231228686980886	4.0046594614024
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.mlp.up_proj	0.9416268809230642	0.7284880948903144	1.670755033693979
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.self_attn.k_proj	0.8563850402524574	0.4540683622045457	3.557096592736156
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.self_attn.o_proj	0.9697555725665638	0.9029325522740294	1.1534903007130397
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.self_attn.q_proj	0.8229642069179047	0.449254378690464	3.3556546327380654
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.17.self_attn.v_proj	0.9252565855497825	0.7738114590592607	1.429730086450406
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.mlp.down_proj	0.9120598994515422	0.8647081171307366	1.1125195500617862
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.mlp.gate_proj	0.7789663140020766	0.3625991351445051	4.615128808059628
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.mlp.up_proj	0.9498125169235229	0.751052349744378	1.599319964834599
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.self_attn.k_proj	0.879543509627368	0.6373611417235507	1.9043356256983655
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.self_attn.o_proj	0.9585992001851243	0.8580095063915324	1.2482165174700381
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.self_attn.q_proj	0.8482835306083155	0.4603534357322768	3.395465272665103
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.18.self_attn.v_proj	0.9292164452314827	0.8499461188182992	1.1952286217032322
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.mlp.down_proj	0.9395927805004871	0.8762099202455492	1.1499077754631981
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.mlp.gate_proj	0.7415226771009924	0.3389497676647789	4.786060597703127
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.mlp.up_proj	0.9384323184588333	0.7214270503975002	1.6920806807562652
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.self_attn.k_proj	0.88061561699187	0.664445710596632	1.7565226804455465
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.self_attn.o_proj	0.9522605274364543	0.8759792447876569	1.1817454332292017
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.self_attn.q_proj	0.8667617976432325	0.5054791879496864	2.940308944128046
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.19.self_attn.v_proj	0.9118735220300076	0.7895284590713305	1.3339318202667048
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.mlp.down_proj	0.8393276499701201	0.6653323971233625	1.5914233223826308
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.mlp.gate_proj	0.9534144430046555	0.6893702218781511	1.9127508957229629
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.mlp.up_proj	0.9556661445640213	0.7298150055097936	1.7146947765989309
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.self_attn.k_proj	0.9149005585135241	0.7604571306102919	1.4474324751572292
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.self_attn.o_proj	0.9022502228826605	0.7036139193837347	1.6443155022824323
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.self_attn.q_proj	0.9561184285888127	0.8746090243809828	1.1950758484439061
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.2.self_attn.v_proj	0.8577426845077709	0.6959720457754229	1.5189044450960663
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.mlp.down_proj	0.9513132603434385	0.8832611665228848	1.1600289494117428
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.mlp.gate_proj	0.7273855115774495	0.31225836602651746	5.4262665943394595
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.mlp.up_proj	0.9130816528210278	0.6733640874979412	1.8387357993231301
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.self_attn.k_proj	0.8871141688027211	0.7280695891644311	1.4846129649355662
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.self_attn.o_proj	0.9372296743700138	0.771604783344732	1.4753743841062283
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.self_attn.q_proj	0.8757937806842612	0.5524374903873523	2.5132600403173107
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.20.self_attn.v_proj	0.9112457142371908	0.8050082753965949	1.2813574778818562
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.mlp.down_proj	0.9224797547224491	0.8622104281096994	1.1446880393065912
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.mlp.gate_proj	0.7043332432833384	0.2775733309541477	6.4387401639153925
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.mlp.up_proj	0.928615874575695	0.6753821770916484	1.890484042371332
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.self_attn.k_proj	0.8753348946321067	0.6426091469499973	1.8554731631056254
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.self_attn.o_proj	0.9619957792556019	0.8907675723697459	1.1663194981980207
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.self_attn.q_proj	0.8642587052388321	0.4845093310514277	3.181875879634036
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.21.self_attn.v_proj	0.9356413284583454	0.7966275094685827	1.3794570867821965
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.mlp.down_proj	0.9100505287710763	0.8126801185716273	1.253983269129971
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.mlp.gate_proj	0.6939739492956967	0.2789496693903433	6.189201669228635
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.mlp.up_proj	0.9113343766983975	0.5969019967878009	2.3310384759588834
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.self_attn.k_proj	0.911197445908464	0.7390044385174954	1.5203055952793398
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.self_attn.o_proj	0.9707514605961314	0.8622117686215471	1.267617460177106
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.self_attn.q_proj	0.8956779811162303	0.6253831573206127	2.051216183289279
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.22.self_attn.v_proj	0.8837764581275417	0.7433642242295028	1.413453564404724
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.mlp.down_proj	0.935344439370122	0.8569781344739862	1.1912520336374117
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.mlp.gate_proj	0.7016342998630957	0.2743149492546279	6.542182750108638
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.mlp.up_proj	0.8605230770153856	0.5238035749679278	2.698908285801533
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.self_attn.k_proj	0.9026401584452559	0.8320763995507384	1.1768006360005245
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.self_attn.o_proj	0.95885128222476	0.8386277457574887	1.307266262114045
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.self_attn.q_proj	0.8668376052138973	0.5300027474838578	2.674972030558026
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.23.self_attn.v_proj	0.8756934679747775	0.708293188063934	1.5285445127441941
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.mlp.down_proj	0.9495927277068749	0.8724740571262538	1.184594510301584
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.mlp.gate_proj	0.7626807689435918	0.32630735497662144	5.463008367368363
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.mlp.up_proj	0.9102907895173182	0.5827043283610563	2.440415691844853
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.self_attn.k_proj	0.9097361882280279	0.7501679206409674	1.470665703131592
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.self_attn.o_proj	0.9386815030877755	0.7749947201030363	1.4670301271816784
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.self_attn.q_proj	0.9379258831193567	0.7234021140858731	1.6810378594480693
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.24.self_attn.v_proj	0.8847257616375965	0.7182953371268018	1.5170896738201536
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.mlp.down_proj	0.9504057950819002	0.8689750615695435	1.1961992494792135
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.mlp.gate_proj	0.6886545672881526	0.248026030051166	7.709182740869856
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.mlp.up_proj	0.8811017831402763	0.518912930046993	2.8831230321060985
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.self_attn.k_proj	0.7501753697152418	0.3966555276712145	3.5768323127667982
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.self_attn.o_proj	0.9501339480774639	0.8249755491694933	1.3264397167430035
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.self_attn.q_proj	0.9265578587775258	0.7961454494700958	1.354441504873896
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.25.self_attn.v_proj	0.8623458462212007	0.6093003896577682	2.003088049005991
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.mlp.down_proj	0.945970159629891	0.8540046195072155	1.226971384056592
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.mlp.gate_proj	0.6807963154137476	0.24116608072028017	7.968965416636462
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.mlp.up_proj	0.8939713072014882	0.5393985179789708	2.746803943076531
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.self_attn.k_proj	0.7347260125567543	0.31067670784135104	5.592853497666694
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.self_attn.o_proj	0.899059371188517	0.6682306252541059	1.810189298539022
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.self_attn.q_proj	0.9008056932912946	0.5202616279326063	2.9979104336843703
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.26.self_attn.v_proj	0.8813174293018389	0.6485222470810809	1.8467791397018303
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.mlp.down_proj	0.8987780829814317	0.7885922528170891	1.298972432885188
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.mlp.gate_proj	0.7221039164890736	0.26468153275705325	7.443070268110464
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.mlp.up_proj	0.8876416592171041	0.49564005162275354	3.2073220206073336
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.self_attn.k_proj	0.9001708852893798	0.6951333311656477	1.6769252271047173
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.self_attn.o_proj	0.944487048741056	0.7240446918095015	1.701614846883119
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.self_attn.q_proj	0.8787070650802662	0.5211089498133156	2.843355567230018
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.27.self_attn.v_proj	0.8312818206045057	0.5084733534115231	2.6727612652896333
