base	task	seed	method	epsilon	module	input_dim	output_dim	source_rank	retained_rank	zero_rank	scaling_before	scaling_after	parameters_before	parameters_after	parameter_ratio	energy_before	energy_after	saved_factor_relative_error	sigma_before	sigma_retained
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.27.mlp.up_proj	4096	14336	16	16	False	2.0	2.0	294912	294912	1.0	0.30900520495718486	0.30900520495718486	0.0	[0.24495737254619598,0.06814491748809814,0.04734044894576073,0.04118533059954643,0.03799862787127495,0.03229028731584549,0.030067352578043938,0.028838854283094406,0.027186959981918335,0.0263903196901083,0.024960415437817574,0.024037042632699013,0.022321876138448715,0.021538779139518738,0.020627299323678017,0.020488332957029343]	[0.24495737254619598,0.06814491748809814,0.04734044894576073,0.04118533059954643,0.03799862787127495,0.03229028731584549,0.030067352578043938,0.028838854283094406,0.027186959981918335,0.0263903196901083,0.024960415437817574,0.024037042632699013,0.022321876138448715,0.021538779139518738,0.020627299323678017,0.020488332957029343]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.27.self_attn.k_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.013770857829988128	0.008854692896318017	0.0	[0.04184228926897049,0.021515019237995148,0.015812814235687256,0.012524678371846676,0.010675043798983097,0.010036813095211983,0.009405342862010002,0.008935284800827503,0.00865128543227911,0.008265519514679909,0.008194172754883766,0.007509657181799412,0.007335210684686899,0.006722994614392519,0.006266441196203232,0.005844602361321449]	[0.04184228926897049,0.021515019237995148]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.27.self_attn.o_proj	4096	4096	16	7	False	2.0	2.0	131072	57344	0.4375	0.04193478349044695	0.03355930412864465	0.0	[0.055981386452913284,0.04830013960599899,0.029569024220108986,0.0241194237023592,0.022761117666959763,0.02203456312417984,0.021525396034121513,0.01849202625453472,0.01836170256137848,0.016867559403181076,0.016561804339289665,0.01456508319824934,0.013665184378623962,0.013032005168497562,0.012200547382235527,0.011763899587094784]	[0.055981386452913284,0.04830013960599899,0.029569024220108986,0.0241194237023592,0.022761117666959763,0.02203456312417984,0.021525396034121513]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.27.self_attn.q_proj	4096	4096	16	5	False	2.0	2.0	131072	40960	0.3125	0.052949662845592854	0.04199729861430339	9.089068823345735e-09	[0.08427101373672485,0.03625202924013138,0.031087515875697136,0.025173259899020195,0.021986009553074837,0.01992817223072052,0.019550317898392677,0.018143430352211,0.017684685066342354,0.016561055555939674,0.016111187636852264,0.014048411510884762,0.013450508005917072,0.012611092999577522,0.011657176539301872,0.01047709584236145]	[0.08427101373672485,0.03625202924013138,0.031087515875697136,0.025173259899020195,0.021986009553074837]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.27.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.015732287460679277	0.01380613753199006	0.0	[0.051856305450201035,0.02761264145374298,0.009801323525607586,0.007873655296862125,0.006888548843562603,0.006592514459043741,0.006240872200578451,0.005644593387842178,0.005610656924545765,0.005305416416376829,0.004826608579605818,0.00452604191377759,0.00418559554964304,0.00409393897280097,0.003931078594177961,0.00293475273065269]	[0.051856305450201035,0.02761264145374298]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.mlp.down_proj	14336	4096	16	3	False	2.0	2.0	294912	55296	0.1875	0.04963314134499587	0.04143573804380436	0.0	[0.08923427015542984,0.04327083006501198,0.02288700081408024,0.01906519941985607,0.016996171325445175,0.015551435761153698,0.014104003086686134,0.012264085933566093,0.012131545692682266,0.011129329912364483,0.010484818369150162,0.010406289249658585,0.009616512805223465,0.009128175675868988,0.00885507371276617,0.007896163500845432]	[0.08923427015542984,0.04327083006501198,0.02288700081408024]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.mlp.gate_proj	4096	14336	16	15	False	2.0	2.0	294912	276480	0.9375	0.5930377986645484	0.5914438372367451	0.0	[0.36329227685928345,0.060352347791194916,0.05044810473918915,0.04006948694586754,0.03651487082242966,0.03281831741333008,0.03055066056549549,0.028158029541373253,0.027901941910386086,0.02542785182595253,0.024437597021460533,0.023911233991384506,0.022129736840724945,0.02127881906926632,0.020336028188467026,0.01996222324669361]	[0.36329227685928345,0.060352347791194916,0.05044810473918915,0.04006948694586754,0.03651487082242966,0.03281831741333008,0.03055066056549549,0.028158029541373253,0.027901941910386086,0.02542785182595253,0.024437597021460533,0.023911233991384506,0.022129736840724945,0.02127881906926632,0.020336028188467026]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.mlp.up_proj	4096	14336	16	15	False	2.0	2.0	294912	276480	0.9375	0.29401109643796897	0.29249914293852985	1.948240209800895e-08	[0.2404911071062088,0.05219558998942375,0.04365220665931702,0.038837168365716934,0.03789456933736801,0.03449343144893646,0.03344695270061493,0.03097151592373848,0.02946254424750805,0.02888607792556286,0.02750547043979168,0.02421264909207821,0.021967755630612373,0.02186843939125538,0.020995305851101875,0.01944192312657833]	[0.2404911071062088,0.05219558998942375,0.04365220665931702,0.038837168365716934,0.03789456933736801,0.03449343144893646,0.03344695270061493,0.03097151592373848,0.02946254424750805,0.02888607792556286,0.02750547043979168,0.02421264909207821,0.021967755630612373,0.02186843939125538,0.020995305851101875]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.self_attn.k_proj	4096	1024	16	1	False	2.0	2.0	81920	5120	0.0625	0.009837373150724213	0.0031609353982187255	0.0	[0.02811109833419323,0.018449807539582253,0.013690561056137085,0.012792345136404037,0.011823364533483982,0.011355164460837841,0.010590309277176857,0.00989671889692545,0.00949429627507925,0.008963387459516525,0.008255170658230782,0.008193839341402054,0.007792587857693434,0.007355359382927418,0.006472643464803696,0.006026226561516523]	[0.02811109833419323]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.self_attn.o_proj	4096	4096	16	8	False	2.0	2.0	131072	65536	0.5	0.04303978852714427	0.03408286943815307	0.0	[0.05498059466481209,0.04333160072565079,0.032859548926353455,0.02614898420870304,0.02301976829767227,0.02181798778474331,0.02083556167781353,0.02041199803352356,0.019410265609622,0.018861494958400726,0.017332876101136208,0.016594205051660538,0.01643151044845581,0.01593468338251114,0.014805866405367851,0.013703896664083004]	[0.05498059466481209,0.04333160072565079,0.032859548926353455,0.02614898420870304,0.02301976829767227,0.02181798778474331,0.02083556167781353,0.02041199803352356]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.self_attn.q_proj	4096	4096	16	9	False	2.0	2.0	131072	73728	0.5625	0.04010883055736618	0.032936262822594486	0.0	[0.060471877455711365,0.03007759526371956,0.02633086033165455,0.02456292323768139,0.02367672510445118,0.023174192756414413,0.02135079726576805,0.02030945010483265,0.020247068256139755,0.01833745650947094,0.01730077527463436,0.01702636294066906,0.016203464940190315,0.015489079989492893,0.01383653748780489,0.013181506656110287]	[0.060471877455711365,0.03007759526371956,0.02633086033165455,0.02456292323768139,0.02367672510445118,0.023174192756414413,0.02135079726576805,0.02030945010483265,0.020247068256139755]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.28.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.009691896985360106	0.005279095313743334	0.0	[0.02749759331345558,0.02374144457280636,0.014473154209554195,0.012696607038378716,0.010630241595208645,0.00975919608026743,0.008879581466317177,0.008742036297917366,0.008222943171858788,0.007832737639546394,0.007472402416169643,0.007101515308022499,0.006526130251586437,0.005739872809499502,0.005477351136505604,0.005313708912581205]	[0.02749759331345558,0.02374144457280636]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.mlp.down_proj	14336	4096	16	4	False	2.0	2.0	294912	73728	0.25	0.04908408239096245	0.042478325270508016	0.0	[0.08249859511852264,0.05290877819061279,0.02455308474600315,0.020282266661524773,0.015970012173056602,0.015331030823290348,0.014323142357170582,0.01358976773917675,0.01182591449469328,0.01126860361546278,0.010639969259500504,0.009866060689091682,0.009599549695849419,0.009000692516565323,0.008448024280369282,0.00704333558678627]	[0.08249859511852264,0.05290877819061279,0.02455308474600315,0.020282266661524773]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.mlp.gate_proj	4096	14336	16	11	False	2.0	2.0	294912	202752	0.6875	0.8396820550048824	0.8327485224625135	1.1546421785447736e-08	[0.4449536204338074,0.05134301632642746,0.04416320472955704,0.03720305860042572,0.030951591208577156,0.026619529351592064,0.02544715255498886,0.023561496287584305,0.021746443584561348,0.02125406451523304,0.02094993181526661,0.02010641060769558,0.019341520965099335,0.01904306560754776,0.01821962743997574,0.016137775033712387]	[0.4449536204338074,0.05134301632642746,0.04416320472955704,0.03720305860042572,0.030951591208577156,0.026619529351592064,0.02544715255498886,0.023561496287584305,0.021746443584561348,0.02125406451523304,0.02094993181526661]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.mlp.up_proj	4096	14336	16	12	False	2.0	2.0	294912	221184	0.75	0.41236051719875993	0.40685789420876184	9.538687896728888e-09	[0.303771048784256,0.04973175749182701,0.03537733107805252,0.03051203489303589,0.028119446709752083,0.02654336206614971,0.025849895551800728,0.024543365463614464,0.024044983088970184,0.022623002529144287,0.02203349582850933,0.02098933793604374,0.01999686472117901,0.018979012966156006,0.018043944612145424,0.01702921837568283]	[0.303771048784256,0.04973175749182701,0.03537733107805252,0.03051203489303589,0.028119446709752083,0.02654336206614971,0.025849895551800728,0.024543365463614464,0.024044983088970184,0.022623002529144287,0.02203349582850933,0.02098933793604374]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.self_attn.k_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.011049566607765807	0.005471821958862547	0.0	[0.030098332092165947,0.02149525284767151,0.01579347997903824,0.013384152203798294,0.012407179921865463,0.011578022502362728,0.010418509133160114,0.009526233188807964,0.0092364102602005,0.008721142075955868,0.008532663807272911,0.007650909945368767,0.007523005828261375,0.007339624688029289,0.006551090162247419,0.005699876695871353]	[0.030098332092165947,0.02149525284767151]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.self_attn.o_proj	4096	4096	16	7	False	2.0	2.0	131072	57344	0.4375	0.039475027503699314	0.031233057142416393	8.332266738801683e-09	[0.05556336045265198,0.040179070085287094,0.031925018876791,0.02559107542037964,0.02408612333238125,0.020848844200372696,0.020437562838196754,0.018913183361291885,0.017164789140224457,0.016683092340826988,0.01596059463918209,0.01483761053532362,0.013897838070988655,0.013063518330454826,0.01232858281582594,0.011795503087341785]	[0.05556336045265198,0.040179070085287094,0.031925018876791,0.02559107542037964,0.02408612333238125,0.020848844200372696,0.020437562838196754]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.self_attn.q_proj	4096	4096	16	7	False	2.0	2.0	131072	57344	0.4375	0.034974568490350466	0.025097921415854818	0.0	[0.04988882690668106,0.03543875738978386,0.02632540836930275,0.02223026566207409,0.0216453205794096,0.021154554560780525,0.02065025083720684,0.01928034983575344,0.01909482851624489,0.017457788810133934,0.01737949065864086,0.01606341078877449,0.01588553562760353,0.015513482503592968,0.014063919894397259,0.013309805653989315]	[0.04988882690668106,0.03543875738978386,0.02632540836930275,0.02223026566207409,0.0216453205794096,0.021154554560780525,0.02065025083720684]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.29.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.016279584065713636	0.013210797359753515	0.0	[0.04915030300617218,0.029781656339764595,0.0128690330311656,0.010650349780917168,0.009366383776068687,0.008201724849641323,0.007744899019598961,0.007256770506501198,0.006738508120179176,0.006157390307635069,0.0057016280479729176,0.00532639492303133,0.00487621920183301,0.004592130426317453,0.004239404574036598,0.003670882899314165]	[0.04915030300617218,0.029781656339764595]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.3.mlp.down_proj	14336	4096	16	2	False	2.0	2.0	294912	36864	0.125	0.06730579864597591	0.058360321995013564	0.0	[0.11052077263593674,0.04873642697930336,0.0189216211438179,0.01733923889696598,0.01473225001245737,0.013760369271039963,0.012985323555767536,0.012296210043132305,0.012062563560903072,0.011525002308189869,0.010674729011952877,0.010287966579198837,0.009959986433386803,0.009508969262242317,0.00913301482796669,0.008962859399616718]	[0.11052077263593674,0.04873642697930336]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.3.mlp.gate_proj	4096	14336	16	16	False	2.0	2.0	294912	294912	1.0	0.1786009052460405	0.1786009052460405	0.0	[0.1545702964067459,0.06051180511713028,0.04664754867553711,0.042284686118364334,0.03913097456097603,0.037415627390146255,0.03662476688623428,0.03492197394371033,0.03371981531381607,0.033325470983982086,0.033093906939029694,0.031021488830447197,0.03032032586634159,0.02940959483385086,0.02889152429997921,0.02676534280180931]	[0.1545702964067459,0.06051180511713028,0.04664754867553711,0.042284686118364334,0.03913097456097603,0.037415627390146255,0.03662476688623428,0.03492197394371033,0.03371981531381607,0.033325470983982086,0.033093906939029694,0.031021488830447197,0.03032032586634159,0.02940959483385086,0.02889152429997921,0.02676534280180931]
Llama-3.1-8B-Instruct	magicoder	43	para_e95	0.95	base_model.model.model.layers.3.mlp.up_proj	4096	14336	16	16	False	2.0	2.0	294912	294912	1.0	0.16355550403771194	0.16355550403771194	0.0	[0.1416284292936325,0.053460925817489624,0.052747178822755814,0.04568646475672722,0.04249507561326027,0.03844892978668213,0.037404756993055344,0.034432217478752136,0.03369888290762901,0.032271817326545715,0.03133166581392288,0.030390024185180664,0.029574407264590263,0.028225358575582504,0.02770848013460636,0.02669161558151245]	[0.1416284292936325,0.053460925817489624,0.052747178822755814,0.04568646475672722,0.04249507561326027,0.03844892978668213,0.037404756993055344,0.034432217478752136,0.03369888290762901,0.032271817326545715,0.03133166581392288,0.030390024185180664,0.029574407264590263,0.028225358575582504,0.02770848013460636,0.02669161558151245]
