case	base_model	task	module	layer	module_type	utility	utility_ci_low	utility_ci_high	functional_concentration	raw_concentration	gradient_compatibility	gradient_importance	p99_contribution	utility_z_within_case
qwen_commonsense	Qwen3-8B	commonsense	layers.5.self_attn.q_proj	5	q_proj	0.001039702445268631	-0.011710289865732193	0.01382761262357232	0.8728328669922192	0.7305454593738331	-0.003156736595967811	0.0026322805494744385	0.1612102580114526	-0.13788916970367956
qwen_commonsense	Qwen3-8B	commonsense	layers.5.self_attn.v_proj	5	v_proj	0.0027526505291461945	-0.011018611583858728	0.016201638802886005	0.663815320686207	0.7884503875258041	0.0036585717255597765	0.0020942464328536636	0.20970913167015084	-0.11850265082541989
qwen_commonsense	Qwen3-8B	commonsense	layers.6.mlp.down_proj	6	down_proj	-0.022612541913986206	-0.03945408836007118	-0.006161262094974525	0.13793885104972034	0.9649539288516823	-0.03480146335256361	0.003885266474188911	0.0033885707861649214	-0.4055766064098346
qwen_commonsense	Qwen3-8B	commonsense	layers.6.mlp.gate_proj	6	gate_proj	0.004679802805185318	-0.00877842977643013	0.018148526176810252	0.9722982030724439	0.9301373915669517	0.014978897359397008	0.0027350070882557723	0.06489551341860715	-0.0966918473735483
qwen_commonsense	Qwen3-8B	commonsense	layers.6.mlp.up_proj	6	up_proj	-0.0036832690238952637	-0.014609494619071482	0.006711919605731954	0.8764225942605989	0.8769199926807598	-0.006859381508146088	0.003180454986524322	0.20322185161024375	-0.19134203054062962
qwen_commonsense	Qwen3-8B	commonsense	layers.6.self_attn.k_proj	6	k_proj	0.0008088946342468262	-0.008231871202588082	0.010099664516746994	0.6080660391756991	0.7416654979558327	0.007797512299028376	0.0022624063754945814	0.12867477871207395	-0.14050136795284954
qwen_commonsense	Qwen3-8B	commonsense	layers.6.self_attn.o_proj	6	o_proj	0.02474340796470642	0.010439976491034031	0.040355161391198616	0.5498392561843	0.5984101602942938	0.017264984281004196	0.004532218423437162	0.1526072597766815	0.1303806855607342
qwen_commonsense	Qwen3-8B	commonsense	layers.6.self_attn.q_proj	6	q_proj	0.03191938251256943	0.021972902305424213	0.04230363387614488	0.8506867366195379	0.7758605975664505	0.00918466411100116	0.0027186066394629844	0.14400935640404885	0.21159573658968348
qwen_commonsense	Qwen3-8B	commonsense	layers.6.self_attn.v_proj	6	v_proj	-0.013284802436828613	-0.027205268293619154	0.0005480494350194868	0.7990296901880305	0.7629254160582358	-0.017401853954007555	0.003148773749905006	0.21398196807364506	-0.3000086682058598
qwen_commonsense	Qwen3-8B	commonsense	layers.7.mlp.down_proj	7	down_proj	-0.03267038241028786	-0.04684947412461042	-0.01916894176974895	0.6070072805145921	0.6130976432601826	-0.04086596116713194	0.006488238803330916	0.17701048960582003	-0.51940756047745
qwen_commonsense	Qwen3-8B	commonsense	layers.7.mlp.gate_proj	7	gate_proj	0.005120664834976196	-0.007057112641632557	0.017524724826216698	0.6318661927074793	0.6964748945153477	0.0062280527335372305	0.0025707780000445352	0.03875225463374673	-0.09170233242928824
qwen_commonsense	Qwen3-8B	commonsense	layers.7.mlp.up_proj	7	up_proj	0.02153122052550316	0.006456286553293467	0.03609909983351825	0.9545542156460909	0.9332431743341162	0.00679295948775795	0.002507584408433598	0.29136378058888546	0.09402632490220432
qwen_commonsense	Qwen3-8B	commonsense	layers.7.self_attn.k_proj	7	k_proj	-0.009397931396961212	-0.019952789321541785	0.000642339512705801	0.5931675981463327	0.5056362746597153	-0.014341198513033716	0.0023871843337929847	0.09349028025586185	-0.25601848572398594
qwen_commonsense	Qwen3-8B	commonsense	layers.7.self_attn.o_proj	7	o_proj	0.005669891834259033	-0.006729421950876712	0.019090807251632213	0.584532256476877	0.606245437742747	0.005629039582054676	0.002685358173062272	0.2156652344065669	-0.08548638245960563
qwen_commonsense	Qwen3-8B	commonsense	layers.7.self_attn.q_proj	7	q_proj	3.1422823667526245e-05	-0.01266726739704609	0.01179561344906687	0.6401982131555072	0.5564362249046639	-0.009098318353802617	0.0034851102299602236	0.07335261110699376	-0.14930050907976045
qwen_commonsense	Qwen3-8B	commonsense	layers.7.self_attn.v_proj	7	v_proj	-0.005324065685272217	-0.018006905727088452	0.007282608002424237	0.7323702331327294	0.7971712247641196	-0.019202848314691746	0.002382859096491863	0.16818760632309485	-0.20991196605155513
qwen_commonsense	Qwen3-8B	commonsense	layers.8.mlp.down_proj	8	down_proj	0.007345892488956451	-0.006053913757205009	0.021076344139873977	0.8911261887959572	0.8772570620556996	-0.005667618557281822	0.004891573691453612	0.2295627224586382	-0.06651802104919087
qwen_commonsense	Qwen3-8B	commonsense	layers.8.mlp.gate_proj	8	gate_proj	-0.006379470229148865	-0.02011391744017601	0.006109264865517608	0.854653978922464	0.833546879049504	-0.006168749022120792	0.0031902190132239985	0.1779073554582843	-0.22185664803383062
qwen_commonsense	Qwen3-8B	commonsense	layers.8.mlp.up_proj	8	up_proj	0.01506001129746437	0.004679246153682471	0.025964634027332067	0.7179162679726548	0.6730715925206456	0.00036333824569418304	0.004066501419007123	0.1688870037791718	0.02078754957367585
qwen_commonsense	Qwen3-8B	commonsense	layers.8.self_attn.k_proj	8	k_proj	0.008437618613243103	-0.0019042009487748146	0.018707241863012296	0.5088391951836924	0.47473540083220367	0.0032275878007424815	0.0019388785774320173	0.08690898925659848	-0.05416226472617248
qwen_commonsense	Qwen3-8B	commonsense	layers.8.self_attn.o_proj	8	o_proj	-0.004961792379617691	-0.01786277238279581	0.007324917707592242	0.40066148553472164	0.5349538770994935	-0.009044554724651835	0.0032940017628900913	0.16284112077190396	-0.20581188949625015
qwen_commonsense	Qwen3-8B	commonsense	layers.8.self_attn.q_proj	8	q_proj	0.006462413817644119	-0.004875185992568731	0.018033341784030196	0.4623775887355835	0.4161457034113298	-0.005764195840197563	0.0033215345376684745	0.06594110305056289	-0.0765169089904792
qwen_commonsense	Qwen3-8B	commonsense	layers.8.self_attn.v_proj	8	v_proj	0.005697149783372879	-0.004585973918437958	0.01623056326061487	0.7305761814890802	0.8289024332311486	-0.008365841474666423	0.0017083543595651173	0.15568074992788583	-0.08517788697742966
qwen_commonsense	Qwen3-8B	commonsense	layers.9.mlp.down_proj	9	down_proj	0.01573316380381584	0.0023289653472602367	0.02936486843973396	0.8378518696629209	0.7772514840467794	0.019071614053559865	0.005651505918321511	0.2349943341178169	0.02840604303250235
qwen_commonsense	Qwen3-8B	commonsense	layers.9.mlp.gate_proj	9	gate_proj	-0.009300194680690765	-0.020871083065867425	0.0022128362208604694	0.8538857715948774	0.7882958136776625	-0.009152730432337509	0.0041905256483319555	0.13067503755415089	-0.2549123373748854
qwen_commonsense	Qwen3-8B	commonsense	layers.9.mlp.up_proj	9	up_proj	-0.01962731033563614	-0.031631090492010114	-0.007392598129808903	0.8059537170994231	0.7044441461463186	-0.030393394500603643	0.007138328813907268	0.18594644815723163	-0.3717908490396205
qwen_commonsense	Qwen3-8B	commonsense	layers.9.self_attn.k_proj	9	k_proj	-0.011740796267986298	-0.022719274461269378	-0.0005849298089742695	0.6157638734879278	0.5448625479980352	-0.011891560663286008	0.0025720939765025157	0.09233692537698453	-0.2825341720304401
qwen_commonsense	Qwen3-8B	commonsense	layers.9.self_attn.o_proj	9	o_proj	-0.0017866641283035278	-0.012567086517810822	0.00906606521457433	0.3251296301078424	0.4772081684886259	-0.0016945854917599593	0.003178803075738481	0.19369320815627367	-0.16987695114969054
qwen_commonsense	Qwen3-8B	commonsense	layers.9.self_attn.q_proj	9	q_proj	0.016652170568704605	0.004297726694494486	0.029302642494440076	0.7734969751383904	0.5663308158135819	0.0070792181597414345	0.003171982801834097	0.08220387979796287	0.03880702492124349
qwen_commonsense	Qwen3-8B	commonsense	layers.9.self_attn.v_proj	9	v_proj	0.0016981996595859528	-0.010287348367273807	0.013245919905602926	0.7535627590854015	0.8180479691145142	-0.0010298271844272266	0.0011480622952280343	0.13557581262752708	-0.13043653947115896
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.mlp.down_proj	0	down_proj	0.0001743661123327911	-0.000660327629884705	0.0011280828533926977	0.2755154858310805	0.239561870480417	1.3565573488247447e-05	5.737855978114048e-05	0.015506339747089537	0.4096061144730188
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.mlp.gate_proj	0	gate_proj	0.00017027580179274082	-0.0007505063782446087	0.0012839124072343106	0.6921588408309571	0.19087430913109865	-3.969654999272396e-05	5.042424601613154e-05	0.039897622373977065	0.39691455853785235
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.mlp.up_proj	0	up_proj	0.00021842168644070625	-0.0005793269607238472	0.001266624889103695	0.5251990119244444	0.15473914765082517	-2.460893558156924e-05	6.223324569361583e-05	0.04211917974863669	0.5463032619320491
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.self_attn.k_proj	0	k_proj	0.0004896104801446199	-0.0001406059309374541	0.0012073438148945562	0.5989235497536127	0.30995173683968846	-1.2029335547797216e-05	1.5783461033985627e-05	0.002629588655029573	1.38775715903426
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.self_attn.o_proj	0	o_proj	-0.00014865625416859984	-0.0008789049039478414	0.0006511144354590214	0.3257404849607602	0.2312143546209721	-9.230338501084361e-05	7.752625414394968e-05	0.06151566326464224	-0.5926787713860068
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.self_attn.q_proj	0	q_proj	0.00031780311837792397	-0.0003320389601867646	0.0009479659202042964	0.8083583470085257	0.4252940769029554	1.858887329071187e-06	1.7993446189946266e-05	0.0038862260711522425	0.8546673800101449
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.0.self_attn.v_proj	0	v_proj	0.00016786111518740654	-0.00036999038420617577	0.0006955976830795405	0.3989243636684715	0.2711684214954007	-3.991859260573957e-05	8.659671427827689e-05	0.07027166174252841	0.3894221860596686
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.mlp.down_proj	1	down_proj	0.0006409363122656941	-0.0003340997063787654	0.0019648503104690426	0.7240783680240079	0.8439901886229093	1.316762072029811e-05	3.445247762709308e-05	0.0009348119945830781	1.85729614488755
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.mlp.gate_proj	1	gate_proj	-0.0001418064348399639	-0.0008736229210626334	0.0005980233545415098	0.6443915283134747	0.1758407620641934	-6.520509639827137e-05	6.311708378377293e-05	0.04064518094959616	-0.5714249168671518
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.mlp.up_proj	1	up_proj	-0.00016738614067435265	-0.0009230072260834277	0.0005680144065991041	0.45934746789217634	0.1472613997073746	-1.975789006673175e-05	7.959428440895344e-05	0.04006868288907637	-0.6507945061008973
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.self_attn.k_proj	1	k_proj	0.0005639956216327846	-0.0001394776627421379	0.001353930252662394	0.4202884647114616	0.3443237254969161	-4.416875987868066e-05	2.9276245474002987e-05	0.0019400882220754678	1.618561929160763
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.self_attn.o_proj	1	o_proj	0.00014530931366607547	-0.0005003042766475119	0.0008246814875747076	0.335210376303357	0.20859029839023535	-3.650608280147751e-05	8.208144928384525e-05	0.044239883858262524	0.31944768225506787
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.self_attn.q_proj	1	q_proj	7.90851772762835e-05	-0.0005770267991465517	0.0007891160013969051	0.47724308655428527	0.29106097065864955	-7.1648943369483775e-06	4.5367605086173035e-05	0.0027751577688267686	0.11396515885751435
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.1.self_attn.v_proj	1	v_proj	0.0005069066537544131	-0.00038901961233932524	0.0017382580321282145	0.35616866762113975	0.30894850182806805	-4.053329129269217e-06	7.156401552960787e-05	0.06106264959254528	1.4414243201663197
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.mlp.down_proj	10	down_proj	7.935840403661132e-05	-0.0005471280877827666	0.0006814164255047198	0.3732663959043651	0.3467694437629337	4.423679826577878e-06	0.00013617294876273124	0.03584041218139654	0.11481293622740622
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.mlp.gate_proj	10	gate_proj	-0.0004968476132489741	-0.001444722774613183	0.00034223563416162445	0.8586139826440747	0.4630638731835368	-0.0006231140275820194	0.00020360502435701395	0.06728457329028031	-1.673058871293018
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.mlp.up_proj	10	up_proj	0.0005828922730870545	-2.8187627322040455e-06	0.0011862363913678561	0.3786280875668976	0.19382768217699126	-0.00014892743221577847	0.00020232345831799572	0.033728423793262685	1.6771951078817762
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.self_attn.k_proj	10	k_proj	-0.0003746477887034416	-0.0011595242889598013	0.0003538166871294374	0.2239257689868129	0.2354089152457736	2.0126646890757205e-05	3.6799067757178846e-05	0.005956806664733258	-1.2938930614354376
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.self_attn.o_proj	10	o_proj	0.00023552903439849615	-0.00031586509139742703	0.0008081171283265574	0.18503004073743723	0.1877292710664624	5.932496438426417e-05	0.0001510924694032	0.0650011384681294	0.5993845283500211
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.self_attn.q_proj	10	q_proj	-8.428614819422364e-05	-0.0007948410595417953	0.0005238272526185021	0.3862128277729884	0.25183711610175646	9.279179687438504e-05	8.787235574084051e-05	0.011450666328784703	-0.3929489971971869
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.10.self_attn.v_proj	10	v_proj	2.1219428163021803e-05	-0.00047458790068048983	0.0004937895311741156	0.2805494251243115	0.21982088449966938	-7.370327365443465e-05	7.599687818606218e-05	0.04141511316433544	-0.06558267361396491
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.mlp.down_proj	11	down_proj	0.0004065990215167403	-0.00023384097730740904	0.001106278656516223	0.5343514209308612	0.39644685389639195	9.438926596215769e-05	0.0001500949047406559	0.056439035260373076	1.1301863560060514
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.mlp.gate_proj	11	gate_proj	0.00028214207850396633	-0.0004901127715129406	0.0010648389521520584	0.7940417372340022	0.4130206055058821	-0.0003919890999836475	0.00021066334363708446	0.06812178255813162	0.744017081497364
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.mlp.up_proj	11	up_proj	0.00012443080777302384	-0.0005534530660952442	0.0007985741758602671	0.4250958843637289	0.2860783847998268	-1.5731365849886392e-05	0.000204291071772558	0.05376455135162541	0.2546651375583243
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.self_attn.k_proj	11	k_proj	0.00015568529488518834	-0.0005172912671696394	0.0008609026976046145	0.273128515168453	0.2482239247668014	-4.318040236930987e-05	4.479253382605538e-05	0.00728864722411414	0.3516426329159509
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.self_attn.o_proj	11	o_proj	-0.000474805710837245	-0.001087404042482376	0.00010627936571836456	0.19755888397983495	0.201032011693634	-0.00011297770635018236	0.00018408017111523362	0.0777813322292085	-1.6046664999469287
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.self_attn.q_proj	11	q_proj	0.0004030897980555892	-0.0001755112432874739	0.0009697861212771366	0.35140302695851366	0.21649342219859485	-7.84878737298893e-05	0.00010240426829970218	0.010404183932010095	1.1192978170039123
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.11.self_attn.v_proj	11	v_proj	0.00036730035208165646	-0.0003301716817077249	0.0011508485651575023	0.5289409411158348	0.3789738594840233	-7.851066426944992e-05	9.729121827159532e-05	0.046781561979165456	1.0082490956368533
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.mlp.down_proj	12	down_proj	9.107362711802125e-05	-0.0007306102590519004	0.0009759908760315736	0.4373498008403683	0.3387893053558286	1.8640200045913002e-05	0.00013923455922598587	0.04584401688336782	0.15116333250534758
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.mlp.gate_proj	12	gate_proj	-0.00012940441956743598	-0.0008788879684288986	0.0006899544387124479	0.7926602287395662	0.3971074475614187	-0.0005490019048565608	0.00017977939428594184	0.05400572840302348	-0.5329435182058798
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.mlp.up_proj	12	up_proj	1.0279589332640171e-05	-0.0005557733355090022	0.0006253361294511699	0.1869960264724179	0.16164380610597157	-0.0002010967656493922	0.0002258289437986778	0.03271325157444343	-0.09952718102434566
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.self_attn.k_proj	12	k_proj	0.00028535124147310853	-0.00021228443802101538	0.0007956989153171889	0.27278108611009755	0.24189183999335334	1.195159313057119e-05	5.194816751941948e-05	0.005263228352787066	0.7539745825059384
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.self_attn.o_proj	12	o_proj	4.706665640696883e-05	-0.0006434008420910686	0.0007172728917794298	0.24055563274973085	0.1820947288245907	3.120499174564411e-05	0.00016717823094004633	0.07646994655345836	0.014616993334314592
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.self_attn.q_proj	12	q_proj	0.0002977814874611795	-0.0002895805111620575	0.0008641225736937485	0.36680777047806545	0.24333177148273452	-0.00015072774187454205	0.00011271942631064041	0.01079982258945707	0.7925435764003587
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.12.self_attn.v_proj	12	v_proj	0.000247029063757509	-0.00029852789011783896	0.0008370797237148503	0.5009983843750511	0.3075307075516562	-2.886446593131112e-06	7.725919888236513e-05	0.04034927197711517	0.6350672141600268
llama_tulu	Llama-3.1-8B-Instruct	tulu	layers.13.mlp.down_proj	13	down_proj	0.000127603008877486	-0.0005001794372219592	0.0007436912419507273	0.31631354600705297	0.27392752997840114	5.367925936896564e-05	0.00015214674214895398	0.03303119631403115	0.2645079520245295
